Id,Paper,DOI,Species,Year,Country,Sites,Experimental.design,Repetitions,Treatment,Nrates_kg_ha,Sowing.Date,Harvest_Date,Row_Space,Water,Water_applied,Genotype,W_ton_ha,Nupt_kg_ha,Nobs%,Npred%,W_LSD,W_CV,W_SE_min,W_SE_Max,Nconc_LSD,Nconc_SE_min,Nconc_SE_Max,Nupt_SE_min,Nupt_SE_Max,Sampling_time,Observation
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N400,400,12-Apr,,,Irrigated,80% Etc,,19.82736187,,1.213818815,1.213818815,0,,0,0,,,,,,t5,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N250,250,12-Apr,,,Irrigated,100% Etc,,0.196566963,,3.490636704,3.490636704,0,,0,0,,,,,,t1,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N250,250,12-Apr,,,Irrigated,100% Etc,,3.358146456,,1.650749064,1.650749064,0,,0,0,,,,,,t2,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N250,250,12-Apr,,,Irrigated,100% Etc,,8.342298698,,1.29494382,1.29494382,0,,0,0,,,,,,t3,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N250,250,12-Apr,,,Irrigated,100% Etc,,17.48648753,,0.962546816,0.962546816,0,,0,0,,,,,,t4,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N250,250,12-Apr,,,Irrigated,100% Etc,,18.46900024,,0.911048689,0.911048689,0,,0,0,,,,,,t5,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N300,300,12-Apr,,,Irrigated,100% Etc,,0.194956419,,3.504681648,3.504681648,0,,0,0,,,,,,t1,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N300,300,12-Apr,,,Irrigated,100% Etc,,3.515013496,,1.735018727,1.735018727,0,,0,0,,,,,,t2,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N300,300,12-Apr,,,Irrigated,100% Etc,,9.687747621,,1.332397004,1.332397004,0,,0,0,,,,,,t3,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N300,300,12-Apr,,,Irrigated,100% Etc,,20.33747351,,0.981273408,0.981273408,0,,0,0,,,,,,t4,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N300,300,12-Apr,,,Irrigated,100% Etc,,21.00303104,,0.957865169,0.957865169,0,,0,0,,,,,,t5,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N350,350,12-Apr,,,Irrigated,100% Etc,,0.193345874,,3.5,3.5,0,,0,0,,,,,,t1,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N350,350,12-Apr,,,Irrigated,100% Etc,,3.751199856,,1.77247191,1.77247191,0,,0,0,,,,,,t2,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N350,350,12-Apr,,,Irrigated,100% Etc,,11.98406205,,1.383895131,1.383895131,0,,0,0,,,,,,t3,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N350,350,12-Apr,,,Irrigated,100% Etc,,22.79226552,,1.060861423,1.060861423,0,,0,0,,,,,,t4,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N350,350,12-Apr,,,Irrigated,100% Etc,,23.45782306,,1,1,0,,0,0,,,,,,t5,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N400,400,12-Apr,,,Irrigated,100% Etc,,0.191815857,,3.504681648,3.504681648,0,,0,0,,,,,,t1,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N400,400,12-Apr,,,Irrigated,100% Etc,,3.907986368,,1.884831461,1.884831461,0,,0,0,,,,,,t2,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N400,400,12-Apr,,,Irrigated,100% Etc,,10.59577264,,1.47752809,1.47752809,0,,0,0,,,,,,t3,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N400,400,12-Apr,,,Irrigated,100% Etc,,20.33425242,,1.121722846,1.121722846,0,,0,0,,,,,,t4,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N400,400,12-Apr,,,Irrigated,100% Etc,,21.67342022,,1.084269663,1.084269663,0,,0,0,,,,,,t5,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N250,250,12-Apr,,,Irrigated,120% Etc,,0.159573619,,3.49537037,3.49537037,0,,0,0,,,,,,t1,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N250,250,12-Apr,,,Irrigated,120% Etc,,3.485008058,,1.592592593,1.592592593,0,,0,0,,,,,,t2,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N250,250,12-Apr,,,Irrigated,120% Etc,,8.706177095,,1.231481481,1.231481481,0,,0,0,,,,,,t3,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N250,250,12-Apr,,,Irrigated,120% Etc,,18.74567157,,0.930555556,0.930555556,0,,0,0,,,,,,t4,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N250,250,12-Apr,,,Irrigated,120% Etc,,19.7804267,,0.893518519,0.893518519,0,,0,0,,,,,,t5,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N300,300,12-Apr,,,Irrigated,120% Etc,,0.161169356,,3.49537037,3.49537037,0,,0,0,,,,,,t1,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N300,300,12-Apr,,,Irrigated,120% Etc,,3.683996362,,1.657407407,1.657407407,0,,0,0,,,,,,t2,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N300,300,12-Apr,,,Irrigated,120% Etc,,10.48502402,,1.273148148,1.273148148,0,,0,0,,,,,,t3,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N300,300,12-Apr,,,Irrigated,120% Etc,,21.43281153,,0.958333333,0.958333333,0,,0,0,,,,,,t4,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N300,300,12-Apr,,,Irrigated,120% Etc,,22.19110537,,0.939814815,0.939814815,0,,0,0,,,,,,t5,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N350,350,12-Apr,,,Irrigated,120% Etc,,0.162685305,,3.490740741,3.490740741,0,,0,0,,,,,,t1,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N350,350,12-Apr,,,Irrigated,120% Etc,,3.922558923,,1.74537037,1.74537037,0,,0,0,,,,,,t2,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N350,350,12-Apr,,,Irrigated,120% Etc,,12.57974692,,1.314814815,1.314814815,0,,0,0,,,,,,t3,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N350,350,12-Apr,,,Irrigated,120% Etc,,24.79143728,,1.037037037,1.037037037,0,,0,0,,,,,,t4,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N350,350,12-Apr,,,Irrigated,120% Etc,,25.19428088,,0.986111111,0.986111111,0,,0,0,,,,,,t5,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N400,400,12-Apr,,,Irrigated,120% Etc,,0.164281041,,3.486111111,3.486111111,0,,0,0,,,,,,t1,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N400,400,12-Apr,,,Irrigated,120% Etc,,4.200615954,,1.851851852,1.851851852,0,,0,0,,,,,,t2,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N400,400,12-Apr,,,Irrigated,120% Etc,,11.00156382,,1.444444444,1.444444444,0,,0,0,,,,,,t3,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N400,400,12-Apr,,,Irrigated,120% Etc,,21.83094771,,1.087962963,1.087962963,0,,0,0,,,,,,t4,
4,Hou et al. (2021),10.1016/j.agwat.2021.107134,Cotton,2018,China,Xinjiang,Randomized split plot,3,N400,400,12-Apr,,,Irrigated,120% Etc,,23.10266967,,1.060185185,1.060185185,0,,0,0,,,,,,t5,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N0,0,,,,Irrigated,,,1.237624,,4.61157,4.61157,0,,0,0,,,,,,t1,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N0,0,,,,Irrigated,,,2.673267,,3.165289,3.165289,0,,0,0,,,,,,t2,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N0,0,,,,Irrigated,,,10.0495,,1.206612,1.206612,0,,0,0,,,,,,t3,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N0,0,,,,Irrigated,,,18.51485,,0.8677686,0.8677686,0,,0,0,,,,,,t4,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N0,0,,,,Irrigated,,,19.55446,,0.7190083,0.7190083,0,,0,0,,,,,,t5,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N0,0,,,,Irrigated,,,20.54455,,0.8595041,0.8595041,0,,0,0,,,,,,t6,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N0,0,,,,Rainfed,,,1.237624,,4.61157,4.61157,0,,0,0,,,,,,t1,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N0,0,,,,Rainfed,,,5.19802,,1.92562,1.92562,0,,0,0,,,,,,t2,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N0,0,,,,Rainfed,,,7.574257,,1.438017,1.438017,0,,0,0,,,,,,t3,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N0,0,,,,Rainfed,,,10.94059,,1.471074,1.471074,0,,0,0,,,,,,t4,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N0,0,,,,Rainfed,,,13.66337,,1.157025,1.157025,0,,0,0,,,,,,t5,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N0,0,,,,Rainfed,,,13.81188,,1.214876,1.214876,0,,0,0,,,,,,t6,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N0,0,,,,Irrigated,,,1.237624,,4.628099,4.628099,0,,0,0,,,,,,t1,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N0,0,,,,Irrigated,,,6.188119,,2.07438,2.07438,0,,0,0,,,,,,t2,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N0,0,,,,Irrigated,,,14.10891,,1.14876,1.14876,0,,0,0,,,,,,t3,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N0,0,,,,Irrigated,,,19.0099,,1,1,0,,0,0,,,,,,t4,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N0,0,,,,Irrigated,,,23.16832,,0.9421488,0.9421488,0,,0,0,,,,,,t5,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N0,0,,,,Irrigated,,,23.66337,,0.8512397,0.8512397,0,,0,0,,,,,,t6,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N1,50,,,,Irrigated,,,1.188119,,4.64404,4.64404,0,,0,0,,,,,,t1,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N1,50,,,,Irrigated,,,1.881188,,3.97351,3.97351,0,,0,0,,,,,,t2,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N1,50,,,,Irrigated,,,12.57426,,1.316225,1.316225,0,,0,0,,,,,,t3,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N1,50,,,,Irrigated,,,18.21782,,0.9933775,0.9933775,0,,0,0,,,,,,t4,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N1,50,,,,Irrigated,,,22.67327,,0.7781457,0.7781457,0,,0,0,,,,,,t5,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N1,50,,,,Irrigated,,,24.70297,,0.8692053,0.8692053,0,,0,0,,,,,,t6,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N1,50,,,,Rainfed,,,1.188119,,4.627483,4.627483,0,,0,0,,,,,,t1,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N1,50,,,,Rainfed,,,5.09901,,2.40894,2.40894,0,,0,0,,,,,,t2,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N1,50,,,,Rainfed,,,6.188119,,1.680464,1.680464,0,,0,0,,,,,,t3,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N1,50,,,,Rainfed,,,8.712871,,1.713576,1.713576,0,,0,0,,,,,,t4,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N1,50,,,,Rainfed,,,14.60396,,1.399007,1.399007,0,,0,0,,,,,,t5,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N1,50,,,,Rainfed,,,14.85149,,1.589404,1.589404,0,,0,0,,,,,,t6,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N1,50,,,,Irrigated,,,1.138614,,4.619205,4.619205,0,,0,0,,,,,,t1,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N1,50,,,,Irrigated,,,6.336634,,2.27649,2.27649,0,,0,0,,,,,,t2,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N1,50,,,,Irrigated,,,15.0495,,1.233444,1.233444,0,,0,0,,,,,,t3,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N1,50,,,,Irrigated,,,19.35644,,1.009934,1.009934,0,,0,0,,,,,,t4,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N1,50,,,,Irrigated,,,24.30693,,0.8774834,0.8774834,0,,0,0,,,,,,t5,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N1,50,,,,Irrigated,,,25.9901,,1.009934,1.009934,0,,0,0,,,,,,t6,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N2,100,,,,Irrigated,,,1.190083,,4.636364,4.636364,0,,0,0,,,,,,t1,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N2,100,,,,Irrigated,,,2.92562,,3.561983,3.561983,0,,0,0,,,,,,t2,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N2,100,,,,Irrigated,,,14.52893,,1.53719,1.53719,0,,0,0,,,,,,t3,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N2,100,,,,Irrigated,,,24.69421,,0.892562,0.892562,0,,0,0,,,,,,t4,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N2,100,,,,Irrigated,,,24.7438,,1.041322,1.041322,0,,0,0,,,,,,t5,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N2,100,,,,Irrigated,,,25.78512,,1.082645,1.082645,0,,0,0,,,,,,t6,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N2,100,,,,Rainfed,,,1.140496,,4.619835,4.619835,0,,0,0,,,,,,t1,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N2,100,,,,Rainfed,,,5.008264,,2.380165,2.380165,0,,0,0,,,,,,t2,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N2,100,,,,Rainfed,,,7.041322,,1.983471,1.983471,0,,0,0,,,,,,t3,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N2,100,,,,Rainfed,,,9.173554,,2.090909,2.090909,0,,0,0,,,,,,t4,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N2,100,,,,Rainfed,,,12.79339,,1.669421,1.669421,0,,0,0,,,,,,t5,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N2,100,,,,Rainfed,,,15.81818,,1.495868,1.495868,0,,0,0,,,,,,t6,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N2,100,,,,Irrigated,,,1.239669,,4.619835,4.619835,0,,0,0,,,,,,t1,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N2,100,,,,Irrigated,,,7.586777,,2.173554,2.173554,0,,0,0,,,,,,t2,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N2,100,,,,Irrigated,,,15.81818,,1.371901,1.371901,0,,0,0,,,,,,t3,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N2,100,,,,Irrigated,,,22.66116,,1.082645,1.082645,0,,0,0,,,,,,t4,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N2,100,,,,Irrigated,,,27.66942,,0.9834711,0.9834711,0,,0,0,,,,,,t5,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N2,100,,,,Irrigated,,,29.05785,,1.016529,1.016529,0,,0,0,,,,,,t6,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N3,200,,,,Irrigated,,,1.192053,,4.618574,4.618574,0,,0,0,,,,,,t1,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N3,200,,,,Irrigated,,,2.682119,,3.706468,3.706468,0,,0,0,,,,,,t2,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N3,200,,,,Irrigated,,,17.78146,,1.85738,1.85738,0,,0,0,,,,,,t3,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N3,200,,,,Irrigated,,,25.57947,,1.343284,1.343284,0,,0,0,,,,,,t4,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N3,200,,,,Irrigated,,,27.16887,,1.177446,1.177446,0,,0,0,,,,,,t5,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2011 - 2012,New Zealand,"Lincoln, Cantebury",randomized complete block,4,N3,200,,,,Irrigated,,,28.95695,,1.243781,1.243781,0,,0,0,,,,,,t6,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N3,200,,,,Rainfed,,,1.241722,,4.610282,4.610282,0,,0,0,,,,,,t1,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N3,200,,,,Rainfed,,,5.364238,,2.437811,2.437811,0,,0,0,,,,,,t2,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N3,200,,,,Rainfed,,,6.506623,,2.313433,2.313433,0,,0,0,,,,,,t3,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N3,200,,,,Rainfed,,,9.039735,,2.462687,2.462687,0,,0,0,,,,,,t4,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N3,200,,,,Rainfed,,,14.00662,,2.197347,2.197347,0,,0,0,,,,,,t5,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N3,200,,,,Rainfed,,,18.47682,,2.164179,2.164179,0,,0,0,,,,,,t6,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N3,200,,,,Irrigated,,,1.142384,,4.626866,4.626866,0,,0,0,,,,,,t1,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N3,200,,,,Irrigated,,,6.407285,,2.512438,2.512438,0,,0,0,,,,,,t2,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N3,200,,,,Irrigated,,,15.49669,,1.766169,1.766169,0,,0,0,,,,,,t3,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N3,200,,,,Irrigated,,,21.95364,,1.525705,1.525705,0,,0,0,,,,,,t4,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N3,200,,,,Irrigated,,,27.96358,,1.3267,1.3267,0,,0,0,,,,,,t5,
5,Chakwizira et al. (2016),10.1016/j.fcr.2016.09.012,Fodder beet,2013 - 2014,New Zealand,"Lincoln, Cantebury",randomized complete block,3,N3,200,,,,Irrigated,,,28.50993,,1.28524,1.28524,0,,0,0,,,,,,t6,
